State,County,tax,cc,hoiBaseCoverage,hoiBaseAnnual,oull,sti,ho3
Indiana,Orange County,0.0073,0.035,300000,1666,832750,IN,470
Indiana,Owen County,0.0064,0.035,300000,1666,832750,IN,470
Indiana,Parke County,0.0046,0.035,300000,1666,832750,IN,470
Indiana,Perry County,0.0063,0.035,300000,1666,832750,IN,470
Indiana,Pike County,0.0077,0.035,300000,1666,832750,IN,470
Indiana,Porter County,0.0081,0.035,300000,1666,832750,IN,470
Indiana,Posey County,0.0052,0.035,300000,1666,832750,IN,470
Indiana,Pulaski County,0.0056,0.035,300000,1666,832750,IN,470
Indiana,Putnam County,0.0045,0.035,300000,1666,832750,IN,470
Indiana,Randolph County,0.0076,0.035,300000,1666,832750,IN,470
Indiana,Ripley County,0.0058,0.035,300000,1666,832750,IN,470
Indiana,Rush County,0.006,0.035,300000,1666,832750,IN,470
Indiana,St. Joseph County,0.0085,0.035,300000,1666,832750,IN,470
Indiana,Scott County,0.0065,0.035,300000,1666,832750,IN,470
Indiana,Shelby County,0.0067,0.035,300000,1666,832750,IN,470
Indiana,Spencer County,0.006,0.035,300000,1666,832750,IN,470
Indiana,Starke County,0.0065,0.035,300000,1666,832750,IN,470
Indiana,Steuben County,0.0054,0.035,300000,1666,832750,IN,470
Indiana,Sullivan County,0.0062,0.035,300000,1666,832750,IN,470
Indiana,Switzerland County,0.0045,0.035,300000,1666,832750,IN,470
Indiana,Tippecanoe County,0.0067,0.035,300000,1666,832750,IN,470
Indiana,Tipton County,0.0063,0.035,300000,1666,832750,IN,470
Indiana,Union County,0.0071,0.035,300000,1666,832750,IN,470
Indiana,Vanderburgh County,0.0081,0.035,300000,1666,832750,IN,470
Indiana,Vermillion County,0.0079,0.035,300000,1666,832750,IN,470
Indiana,Vigo County,0.0082,0.035,300000,1666,832750,IN,470
Indiana,Wabash County,0.0051,0.035,300000,1666,832750,IN,470
Indiana,Warren County,0.0055,0.035,300000,1666,832750,IN,470
Indiana,Warrick County,0.0068,0.035,300000,1666,832750,IN,470
Indiana,Washington County,0.0059,0.035,300000,1666,832750,IN,470
Indiana,Wayne County,0.0077,0.035,300000,1666,832750,IN,470
Indiana,Wells County,0.0049,0.035,300000,1666,832750,IN,470
Indiana,White County,0.0056,0.035,300000,1666,832750,IN,470
Indiana,Whitley County,0.0072,0.035,300000,1666,832750,IN,470
Iowa,Adair County,0.0115,0.035,300000,2446,832750,IA,320
Iowa,Adams County,0.0095,0.035,300000,2446,832750,IA,320
Iowa,Allamakee County,0.0094,0.035,300000,2446,832750,IA,320
Iowa,Appanoose County,0.0115,0.035,300000,2446,832750,IA,320
Iowa,Audubon County,0.0086,0.035,300000,2446,832750,IA,320
Iowa,Benton County,0.0123,0.035,300000,2446,832750,IA,320
Iowa,Black Hawk County,0.0133,0.035,300000,2446,832750,IA,320
Iowa,Boone County,0.0129,0.035,300000,2446,832750,IA,320
Iowa,Bremer County,0.0123,0.035,300000,2446,832750,IA,320
Iowa,Buchanan County,0.0122,0.035,300000,2446,832750,IA,320
Iowa,Buena Vista County,0.0136,0.035,300000,2446,832750,IA,320
Iowa,Butler County,0.0125,0.035,300000,2446,832750,IA,320
Iowa,Calhoun County,0.0111,0.035,300000,2446,832750,IA,320
Iowa,Carroll County,0.0122,0.035,300000,2446,832750,IA,320
Iowa,Cass County,0.014,0.035,300000,2446,832750,IA,320
Iowa,Cedar County,0.0108,0.035,300000,2446,832750,IA,320
Iowa,Cerro Gordo County,0.0127,0.035,300000,2446,832750,IA,320
Iowa,Cherokee County,0.0096,0.035,300000,2446,832750,IA,320
Iowa,Chickasaw County,0.01,0.035,300000,2446,832750,IA,320
Iowa,Clarke County,0.0123,0.035,300000,2446,832750,IA,320
Iowa,Clay County,0.0093,0.035,300000,2446,832750,IA,320
Iowa,Clayton County,0.0098,0.035,300000,2446,832750,IA,320
Iowa,Clinton County,0.0134,0.035,300000,2446,832750,IA,320
Iowa,Crawford County,0.0128,0.035,300000,2446,832750,IA,320
Iowa,Dallas County,0.0137,0.035,300000,2446,832750,IA,320
Iowa,Davis County,0.0151,0.035,300000,2446,832750,IA,320
Iowa,Decatur County,0.0133,0.035,300000,2446,832750,IA,320
Iowa,Delaware County,0.0116,0.035,300000,2446,832750,IA,320
Iowa,Des Moines County,0.0136,0.035,300000,2446,832750,IA,320
Iowa,Dickinson County,0.0078,0.035,300000,2446,832750,IA,320
Iowa,Dubuque County,0.0115,0.035,300000,2446,832750,IA,320
Iowa,Emmet County,0.0118,0.035,300000,2446,832750,IA,320
Iowa,Fayette County,0.0129,0.035,300000,2446,832750,IA,320
Iowa,Floyd County,0.0115,0.035,300000,2446,832750,IA,320
Iowa,Franklin County,0.012,0.035,300000,2446,832750,IA,320
Iowa,Fremont County,0.0101,0.035,300000,2446,832750,IA,320
Iowa,Greene County,0.0123,0.035,300000,2446,832750,IA,320
Iowa,Grundy County,0.0118,0.035,300000,2446,832750,IA,320
Iowa,Guthrie County,0.0116,0.035,300000,2446,832750,IA,320
Iowa,Hamilton County,0.0117,0.035,300000,2446,832750,IA,320
Iowa,Hancock County,0.0118,0.035,300000,2446,832750,IA,320
Iowa,Hardin County,0.0125,0.035,300000,2446,832750,IA,320
Iowa,Harrison County,0.0119,0.035,300000,2446,832750,IA,320
Iowa,Henry County,0.0143,0.035,300000,2446,832750,IA,320
Iowa,Howard County,0.0117,0.035,300000,2446,832750,IA,320
Iowa,Humboldt County,0.0134,0.035,300000,2446,832750,IA,320
Iowa,Ida County,0.0095,0.035,300000,2446,832750,IA,320
Iowa,Iowa County,0.0119,0.035,300000,2446,832750,IA,320
Iowa,Jackson County,0.0094,0.035,300000,2446,832750,IA,320
Iowa,Jasper County,0.0124,0.035,300000,2446,832750,IA,320
Iowa,Jefferson County,0.0135,0.035,300000,2446,832750,IA,320
Iowa,Johnson County,0.014,0.035,300000,2446,832750,IA,320
Iowa,Jones County,0.0116,0.035,300000,2446,832750,IA,320
Iowa,Keokuk County,0.0113,0.035,300000,2446,832750,IA,320
Iowa,Kossuth County,0.0106,0.035,300000,2446,832750,IA,320
Iowa,Lee County,0.0128,0.035,300000,2446,832750,IA,320
Iowa,Linn County,0.0147,0.035,300000,2446,832750,IA,320
Iowa,Louisa County,0.0108,0.035,300000,2446,832750,IA,320
Iowa,Lucas County,0.01,0.035,300000,2446,832750,IA,320
Iowa,Lyon County,0.0086,0.035,300000,2446,832750,IA,320
Iowa,Madison County,0.0125,0.035,300000,2446,832750,IA,320
Iowa,Mahaska County,0.0126,0.035,300000,2446,832750,IA,320
Iowa,Marion County,0.0117,0.035,300000,2446,832750,IA,320
Iowa,Marshall County,0.0129,0.035,300000,2446,832750,IA,320
Iowa,Mills County,0.0113,0.035,300000,2446,832750,IA,320
Iowa,Mitchell County,0.0099,0.035,300000,2446,832750,IA,320
Iowa,Monona County,0.0106,0.035,300000,2446,832750,IA,320
Iowa,Monroe County,0.0139,0.035,300000,2446,832750,IA,320
Iowa,Montgomery County,0.0133,0.035,300000,2446,832750,IA,320
Iowa,Muscatine County,0.0132,0.035,300000,2446,832750,IA,320
Iowa,O'Brien County,0.0103,0.035,300000,2446,832750,IA,320
Iowa,Osceola County,0.0095,0.035,300000,2446,832750,IA,320
Iowa,Page County,0.012,0.035,300000,2446,832750,IA,320
Iowa,Palo Alto County,0.0106,0.035,300000,2446,832750,IA,320
Iowa,Plymouth County,0.0099,0.035,300000,2446,832750,IA,320
Iowa,Pocahontas County,0.0106,0.035,300000,2446,832750,IA,320
Iowa,Polk County,0.0157,0.035,300000,2446,832750,IA,320
Iowa,Pottawattamie County,0.0132,0.035,300000,2446,832750,IA,320
Iowa,Poweshiek County,0.0111,0.035,300000,2446,832750,IA,320
Iowa,Ringgold County,0.0115,0.035,300000,2446,832750,IA,320
Iowa,Sac County,0.0093,0.035,300000,2446,832750,IA,320
Iowa,Scott County,0.0144,0.035,300000,2446,832750,IA,320
Iowa,Shelby County,0.0119,0.035,300000,2446,832750,IA,320
Iowa,Sioux County,0.0108,0.035,300000,2446,832750,IA,320
Iowa,Story County,0.0136,0.035,300000,2446,832750,IA,320
Iowa,Tama County,0.012,0.035,300000,2446,832750,IA,320
Iowa,Taylor County,0.0114,0.035,300000,2446,832750,IA,320
Iowa,Union County,0.0148,0.035,300000,2446,832750,IA,320
Iowa,Van Buren County,0.0078,0.035,300000,2446,832750,IA,320
Iowa,Wapello County,0.0137,0.035,300000,2446,832750,IA,320
Iowa,Warren County,0.0139,0.035,300000,2446,832750,IA,320
Iowa,Washington County,0.012,0.035,300000,2446,832750,IA,320
Iowa,Wayne County,0.0114,0.035,300000,2446,832750,IA,320
Iowa,Webster County,0.0139,0.035,300000,2446,832750,IA,320
Iowa,Winnebago County,0.0135,0.035,300000,2446,832750,IA,320
Iowa,Winneshiek County,0.0099,0.035,300000,2446,832750,IA,320
Iowa,Woodbury County,0.0139,0.035,300000,2446,832750,IA,320
Iowa,Worth County,0.0091,0.035,300000,2446,832750,IA,320
Iowa,Wright County,0.0128,0.035,300000,2446,832750,IA,320
Kansas,Allen County,0.013,0.035,300000,4444,832750,KS,435
Kansas,Anderson County,0.0137,0.035,300000,4444,832750,KS,435
Kansas,Atchison County,0.0131,0.035,300000,4444,832750,KS,435
Kansas,Barber County,0.0136,0.035,300000,4444,832750,KS,435
Kansas,Barton County,0.0157,0.035,300000,4444,832750,KS,435
Kansas,Bourbon County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Brown County,0.0106,0.035,300000,4444,832750,KS,435
Kansas,Butler County,0.0147,0.035,300000,4444,832750,KS,435
Kansas,Chase County,0.0126,0.035,300000,4444,832750,KS,435
Kansas,Chautauqua County,0.01,0.035,300000,4444,832750,KS,435
Kansas,Cherokee County,0.0106,0.035,300000,4444,832750,KS,435
Kansas,Cheyenne County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Clark County,0.0105,0.035,300000,4444,832750,KS,435
Kansas,Clay County,0.0132,0.035,300000,4444,832750,KS,435
Kansas,Cloud County,0.015,0.035,300000,4444,832750,KS,435
Kansas,Coffey County,0.0091,0.035,300000,4444,832750,KS,435
Kansas,Comanche County,0.0193,0.035,300000,4444,832750,KS,435
Kansas,Cowley County,0.0115,0.035,300000,4444,832750,KS,435
Kansas,Crawford County,0.0106,0.035,300000,4444,832750,KS,435
Kansas,Decatur County,0.0151,0.035,300000,4444,832750,KS,435
Kansas,Dickinson County,0.0138,0.035,300000,4444,832750,KS,435
Kansas,Doniphan County,0.0091,0.035,300000,4444,832750,KS,435
Kansas,Douglas County,0.0119,0.035,300000,4444,832750,KS,435
Kansas,Edwards County,0.0118,0.035,300000,4444,832750,KS,435
Kansas,Elk County,0.0166,0.035,300000,4444,832750,KS,435
Kansas,Ellis County,0.0112,0.035,300000,4444,832750,KS,435
Kansas,Ellsworth County,0.0146,0.035,300000,4444,832750,KS,435
Kansas,Finney County,0.0136,0.035,300000,4444,832750,KS,435
Kansas,Ford County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Franklin County,0.0131,0.035,300000,4444,832750,KS,435
Kansas,Geary County,0.0147,0.035,300000,4444,832750,KS,435
Kansas,Gove County,0.0127,0.035,300000,4444,832750,KS,435
Kansas,Graham County,0.0147,0.035,300000,4444,832750,KS,435
Kansas,Grant County,0.0121,0.035,300000,4444,832750,KS,435
Kansas,Gray County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Greeley County,0.0179,0.035,300000,4444,832750,KS,435
Kansas,Greenwood County,0.0122,0.035,300000,4444,832750,KS,435
Kansas,Hamilton County,0.0158,0.035,300000,4444,832750,KS,435
Kansas,Harper County,0.0156,0.035,300000,4444,832750,KS,435
Kansas,Harvey County,0.014,0.035,300000,4444,832750,KS,435
Kansas,Haskell County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Hodgeman County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Jackson County,0.011,0.035,300000,4444,832750,KS,435
Kansas,Jefferson County,0.0111,0.035,300000,4444,832750,KS,435
Kansas,Jewell County,0.0121,0.035,300000,4444,832750,KS,435
Kansas,Johnson County,0.0112,0.035,300000,4444,832750,KS,435
Kansas,Kearny County,0.0114,0.035,300000,4444,832750,KS,435
Kansas,Kingman County,0.0138,0.035,300000,4444,832750,KS,435
Kansas,Kiowa County,0.0121,0.035,300000,4444,832750,KS,435
Kansas,Labette County,0.014,0.035,300000,4444,832750,KS,435
Kansas,Lane County,0.0137,0.035,300000,4444,832750,KS,435
Kansas,Leavenworth County,0.0103,0.035,300000,4444,832750,KS,435
Kansas,Lincoln County,0.0154,0.035,300000,4444,832750,KS,435
Kansas,Linn County,0.01,0.035,300000,4444,832750,KS,435
Kansas,Logan County,0.0169,0.035,300000,4444,832750,KS,435
Kansas,Lyon County,0.0136,0.035,300000,4444,832750,KS,435
Kansas,McPherson County,0.0133,0.035,300000,4444,832750,KS,435
Kansas,Marion County,0.0145,0.035,300000,4444,832750,KS,435
Kansas,Marshall County,0.0114,0.035,300000,4444,832750,KS,435
Kansas,Meade County,0.0112,0.035,300000,4444,832750,KS,435
Kansas,Miami County,0.0119,0.035,300000,4444,832750,KS,435
Kansas,Mitchell County,0.0149,0.035,300000,4444,832750,KS,435
Kansas,Montgomery County,0.0156,0.035,300000,4444,832750,KS,435
Kansas,Morris County,0.0144,0.035,300000,4444,832750,KS,435
Kansas,Morton County,0.0184,0.035,300000,4444,832750,KS,435
Kansas,Nemaha County,0.0091,0.035,300000,4444,832750,KS,435
Kansas,Neosho County,0.0141,0.035,300000,4444,832750,KS,435
Kansas,Ness County,0.0155,0.035,300000,4444,832750,KS,435
Kansas,Norton County,0.011,0.035,300000,4444,832750,KS,435
Kansas,Osage County,0.0132,0.035,300000,4444,832750,KS,435
Kansas,Osborne County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Ottawa County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Pawnee County,0.0169,0.035,300000,4444,832750,KS,435
Kansas,Phillips County,0.0119,0.035,300000,4444,832750,KS,435
Kansas,Pottawatomie County,0.01,0.035,300000,4444,832750,KS,435
Kansas,Pratt County,0.0155,0.035,300000,4444,832750,KS,435
Kansas,Rawlins County,0.0143,0.035,300000,4444,832750,KS,435
Kansas,Reno County,0.0148,0.035,300000,4444,832750,KS,435
Kansas,Republic County,0.0143,0.035,300000,4444,832750,KS,435
Kansas,Rice County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Riley County,0.0141,0.035,300000,4444,832750,KS,435
Kansas,Rooks County,0.0154,0.035,300000,4444,832750,KS,435
Kansas,Rush County,0.0133,0.035,300000,4444,832750,KS,435
Kansas,Russell County,0.0156,0.035,300000,4444,832750,KS,435
Kansas,Saline County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Scott County,0.0157,0.035,300000,4444,832750,KS,435
Kansas,Sedgwick County,0.0118,0.035,300000,4444,832750,KS,435
Kansas,Seward County,0.0156,0.035,300000,4444,832750,KS,435
Kansas,Shawnee County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Sheridan County,0.0121,0.035,300000,4444,832750,KS,435
Kansas,Sherman County,0.0145,0.035,300000,4444,832750,KS,435
Kansas,Smith County,0.0171,0.035,300000,4444,832750,KS,435
Kansas,Stafford County,0.0126,0.035,300000,4444,832750,KS,435
Kansas,Stanton County,0.0191,0.035,300000,4444,832750,KS,435
Kansas,Stevens County,0.0178,0.035,300000,4444,832750,KS,435
Kansas,Sumner County,0.0136,0.035,300000,4444,832750,KS,435
Kansas,Thomas County,0.0134,0.035,300000,4444,832750,KS,435
Kansas,Trego County,0.0139,0.035,300000,4444,832750,KS,435
Kansas,Wabaunsee County,0.0106,0.035,300000,4444,832750,KS,435
Kansas,Wallace County,0.0138,0.035,300000,4444,832750,KS,435
Kansas,Washington County,0.009,0.035,300000,4444,832750,KS,435
Kansas,Wichita County,0.0135,0.035,300000,4444,832750,KS,435
Kansas,Wilson County,0.0127,0.035,300000,4444,832750,KS,435
Kansas,Woodson County,0.0136,0.035,300000,4444,832750,KS,435
Kansas,Wyandotte County,0.0139,0.035,300000,4444,832750,KS,435
Kentucky,Adair County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Allen County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Anderson County,0.0072,0.035,300000,3540,832750,KY,570
Kentucky,Ballard County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Barren County,0.0059,0.035,300000,3540,832750,KY,570
Kentucky,Bath County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Bell County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Boone County,0.0084,0.035,300000,3540,832750,KY,570
Kentucky,Bourbon County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Boyd County,0.0079,0.035,300000,3540,832750,KY,570
Kentucky,Boyle County,0.0076,0.035,300000,3540,832750,KY,570
Kentucky,Bracken County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Breathitt County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Breckinridge County,0.0054,0.035,300000,3540,832750,KY,570
Kentucky,Bullitt County,0.0084,0.035,300000,3540,832750,KY,570
Kentucky,Butler County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Caldwell County,0.0052,0.035,300000,3540,832750,KY,570
Kentucky,Calloway County,0.0061,0.035,300000,3540,832750,KY,570
Kentucky,Campbell County,0.0106,0.035,300000,3540,832750,KY,570
Kentucky,Carlisle County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Carroll County,0.0062,0.035,300000,3540,832750,KY,570
Kentucky,Carter County,0.0045,0.035,300000,3540,832750,KY,570
Kentucky,Casey County,0.0054,0.035,300000,3540,832750,KY,570
Kentucky,Christian County,0.0059,0.035,300000,3540,832750,KY,570
Kentucky,Clark County,0.0075,0.035,300000,3540,832750,KY,570
Kentucky,Clay County,0.0049,0.035,300000,3540,832750,KY,570
Kentucky,Clinton County,0.0042,0.035,300000,3540,832750,KY,570
Kentucky,Crittenden County,0.0047,0.035,300000,3540,832750,KY,570
Kentucky,Cumberland County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Daviess County,0.0081,0.035,300000,3540,832750,KY,570
Kentucky,Edmonson County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Elliott County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Estill County,0.0063,0.035,300000,3540,832750,KY,570
Kentucky,Fayette County,0.0084,0.035,300000,3540,832750,KY,570
Kentucky,Fleming County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Floyd County,0.0067,0.035,300000,3540,832750,KY,570
Kentucky,Franklin County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Fulton County,0.0064,0.035,300000,3540,832750,KY,570
Kentucky,Gallatin County,0.0071,0.035,300000,3540,832750,KY,570
Kentucky,Garrard County,0.0059,0.035,300000,3540,832750,KY,570
Kentucky,Grant County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Graves County,0.0058,0.035,300000,3540,832750,KY,570
Kentucky,Grayson County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Green County,0.0017,0.035,300000,3540,832750,KY,570
Kentucky,Greenup County,0.0094,0.035,300000,3540,832750,KY,570
Kentucky,Hancock County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Hardin County,0.0063,0.035,300000,3540,832750,KY,570
Kentucky,Harlan County,0.0074,0.035,300000,3540,832750,KY,570
Kentucky,Harrison County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Hart County,0.0068,0.035,300000,3540,832750,KY,570
Kentucky,Henderson County,0.0086,0.035,300000,3540,832750,KY,570
Kentucky,Henry County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Hickman County,0.0055,0.035,300000,3540,832750,KY,570
Kentucky,Hopkins County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Jackson County,0.0047,0.035,300000,3540,832750,KY,570
Kentucky,Jefferson County,0.0085,0.035,300000,3540,832750,KY,570
Kentucky,Jessamine County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Johnson County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Kenton County,0.0096,0.035,300000,3540,832750,KY,570
Kentucky,Knott County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Knox County,0.0054,0.035,300000,3540,832750,KY,570
Kentucky,Larue County,0.0058,0.035,300000,3540,832750,KY,570
Kentucky,Laurel County,0.0049,0.035,300000,3540,832750,KY,570
Kentucky,Lawrence County,0.0061,0.035,300000,3540,832750,KY,570
Kentucky,Lee County,0.0076,0.035,300000,3540,832750,KY,570
Kentucky,Leslie County,0.0067,0.035,300000,3540,832750,KY,570
Kentucky,Letcher County,0.0067,0.035,300000,3540,832750,KY,570
Kentucky,Lewis County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Lincoln County,0.0064,0.035,300000,3540,832750,KY,570
Kentucky,Livingston County,0.0054,0.035,300000,3540,832750,KY,570
Kentucky,Logan County,0.0065,0.035,300000,3540,832750,KY,570
Kentucky,Lyon County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,McCracken County,0.0079,0.035,300000,3540,832750,KY,570
Kentucky,McCreary County,0.0047,0.035,300000,3540,832750,KY,570
Kentucky,McLean County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Madison County,0.0071,0.035,300000,3540,832750,KY,570
Kentucky,Magoffin County,0.004,0.035,300000,3540,832750,KY,570
Kentucky,Marion County,0.006,0.035,300000,3540,832750,KY,570
Kentucky,Marshall County,0.0067,0.035,300000,3540,832750,KY,570
Kentucky,Martin County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Mason County,0.0064,0.035,300000,3540,832750,KY,570
Kentucky,Meade County,0.0066,0.035,300000,3540,832750,KY,570
Kentucky,Menifee County,0.0045,0.035,300000,3540,832750,KY,570
Kentucky,Mercer County,0.0072,0.035,300000,3540,832750,KY,570
Kentucky,Metcalfe County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Monroe County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Montgomery County,0.0075,0.035,300000,3540,832750,KY,570
Kentucky,Morgan County,0.0054,0.035,300000,3540,832750,KY,570
Kentucky,Muhlenberg County,0.0059,0.035,300000,3540,832750,KY,570
Kentucky,Nelson County,0.0074,0.035,300000,3540,832750,KY,570
Kentucky,Nicholas County,0.0051,0.035,300000,3540,832750,KY,570
Kentucky,Ohio County,0.0058,0.035,300000,3540,832750,KY,570
Kentucky,Oldham County,0.0092,0.035,300000,3540,832750,KY,570
Kentucky,Owen County,0.0064,0.035,300000,3540,832750,KY,570
Kentucky,Owsley County,0.0058,0.035,300000,3540,832750,KY,570
Kentucky,Pendleton County,0.0065,0.035,300000,3540,832750,KY,570
Kentucky,Perry County,0.006,0.035,300000,3540,832750,KY,570
Kentucky,Pike County,0.0064,0.035,300000,3540,832750,KY,570
Kentucky,Powell County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Pulaski County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Robertson County,0.0039,0.035,300000,3540,832750,KY,570
Kentucky,Rockcastle County,0.0049,0.035,300000,3540,832750,KY,570
Kentucky,Rowan County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Russell County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Scott County,0.0062,0.035,300000,3540,832750,KY,570
Kentucky,Shelby County,0.0073,0.035,300000,3540,832750,KY,570
Kentucky,Simpson County,0.0061,0.035,300000,3540,832750,KY,570
Kentucky,Spencer County,0.0065,0.035,300000,3540,832750,KY,570
Kentucky,Taylor County,0.0061,0.035,300000,3540,832750,KY,570
Kentucky,Todd County,0.0055,0.035,300000,3540,832750,KY,570
Kentucky,Trigg County,0.0063,0.035,300000,3540,832750,KY,570
Kentucky,Trimble County,0.0056,0.035,300000,3540,832750,KY,570
Kentucky,Union County,0.008,0.035,300000,3540,832750,KY,570
Kentucky,Warren County,0.0062,0.035,300000,3540,832750,KY,570
Kentucky,Washington County,0.0058,0.035,300000,3540,832750,KY,570
Kentucky,Wayne County,0.005,0.035,300000,3540,832750,KY,570
Kentucky,Webster County,0.0068,0.035,300000,3540,832750,KY,570
Kentucky,Whitley County,0.0057,0.035,300000,3540,832750,KY,570
Kentucky,Wolfe County,0.0037,0.035,300000,3540,832750,KY,570
Kentucky,Woodford County,0.0067,0.035,300000,3540,832750,KY,570
Louisiana,Acadia Parish,0.0036,0.035,300000,6274,832750,LA,880
Louisiana,Allen Parish,0.0034,0.035,300000,6274,832750,LA,880
Louisiana,Ascension Parish,0.0051,0.035,300000,6274,832750,LA,880
Louisiana,Assumption Parish,0.0037,0.035,300000,6274,832750,LA,880
Louisiana,Avoyelles Parish,0.0022,0.035,300000,6274,832750,LA,880
Louisiana,Beauregard Parish,0.0021,0.035,300000,6274,832750,LA,880
Louisiana,Bienville Parish,0.0024,0.035,300000,6274,832750,LA,880
Louisiana,Bossier Parish,0.0066,0.035,300000,6274,832750,LA,880
Louisiana,Caddo Parish,0.0068,0.035,300000,6274,832750,LA,880
Louisiana,Calcasieu Parish,0.0047,0.035,300000,6274,832750,LA,880
Louisiana,Caldwell Parish,0.0029,0.035,300000,6274,832750,LA,880
Louisiana,Cameron Parish,0.0043,0.035,300000,6274,832750,LA,880
Louisiana,Catahoula Parish,0.0025,0.035,300000,6274,832750,LA,880
Louisiana,Claiborne Parish,0.0026,0.035,300000,6274,832750,LA,880
Louisiana,Concordia Parish,0.0031,0.035,300000,6274,832750,LA,880
Louisiana,De Soto Parish,0.0031,0.035,300000,6274,832750,LA,880
Louisiana,East Baton Rouge Parish,0.0063,0.035,300000,6274,832750,LA,880
Louisiana,East Carroll Parish,0.0032,0.035,300000,6274,832750,LA,880
Louisiana,East Feliciana Parish,0.002,0.035,300000,6274,832750,LA,880
Louisiana,Evangeline Parish,0.0031,0.035,300000,6274,832750,LA,880
Louisiana,Franklin Parish,0.0025,0.035,300000,6274,832750,LA,880
Louisiana,Grant Parish,0.0033,0.035,300000,6274,832750,LA,880
Louisiana,Iberia Parish,0.0036,0.035,300000,6274,832750,LA,880
Louisiana,Iberville Parish,0.0035,0.035,300000,6274,832750,LA,880
Louisiana,Jackson Parish,0.0024,0.035,300000,6274,832750,LA,880
Louisiana,Jefferson Parish,0.0057,0.035,300000,6274,832750,LA,880
Louisiana,Jefferson Davis Parish,0.0045,0.035,300000,6274,832750,LA,880
Louisiana,Lafayette Parish,0.0057,0.035,300000,6274,832750,LA,880
Louisiana,Lafourche Parish,0.0042,0.035,300000,6274,832750,LA,880
Louisiana,LaSalle Parish,0.0028,0.035,300000,6274,832750,LA,880
Louisiana,Lincoln Parish,0.0046,0.035,300000,6274,832750,LA,880
Louisiana,Livingston Parish,0.0044,0.035,300000,6274,832750,LA,880
Louisiana,Madison Parish,0.0031,0.035,300000,6274,832750,LA,880
Louisiana,Morehouse Parish,0.0049,0.035,300000,6274,832750,LA,880
Louisiana,Natchitoches Parish,0.004,0.035,300000,6274,832750,LA,880
Louisiana,Orleans Parish,0.0085,0.035,300000,6274,832750,LA,880
Louisiana,Ouachita Parish,0.0052,0.035,300000,6274,832750,LA,880
Louisiana,Plaquemines Parish,0.0043,0.035,300000,6274,832750,LA,880
Louisiana,Pointe Coupee Parish,0.0032,0.035,300000,6274,832750,LA,880
Louisiana,Rapides Parish,0.0048,0.035,300000,6274,832750,LA,880
Louisiana,Red River Parish,0.0021,0.035,300000,6274,832750,LA,880
Louisiana,Richland Parish,0.0023,0.035,300000,6274,832750,LA,880
Louisiana,Sabine Parish,0.0025,0.035,300000,6274,832750,LA,880
Louisiana,St. Bernard Parish,0.0034,0.035,300000,6274,832750,LA,880
Louisiana,St. Charles Parish,0.0054,0.035,300000,6274,832750,LA,880
